angDist,_RAJ2000,_DEJ2000,RA_ICRS,DE_ICRS,GaiaDR2,Plx,pmRA*,pmDE,RV,o_Gmag,Gmag,BP-RP,proba,Cluster,Teff50,_RA.icrs,_DE.icrs,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr
0.001432,115.5885360341609,-38.6552626139021,115.58841917919,-38.6551964179,5538674964621001088,5.33902696980352,-21.1945219126844,15.3745679823747,,266,17.248055,3.0372877,1.0,NGC_2451A,2994.2188,115.58853603416,-38.6552626139,115.58853654079,-38.65526265443,0.0010946,0.0010057,136.97,5538674964621001088,115.58841538827,0.0484,-38.65519428455,0.0557,5.3861,0.0629,85.6206,26.264,-21.287,0.066,15.383,0.066,375,0.1640,403.90,0.111,3.659e-01,31,,,24,1.005,0,2.45301e+03,2.46958e+00,17.213120,3.57145e+02,8.84623e+00,18.956432,3.29173e+03,15.954333,1.488,3.002099,,,0,,,,,30349938,,0.002964,0.027037,0.005710,17.213120,0.002964,2.45301e+03,0.006,1.0480,1.0541,-0.0842
0.003553,115.4198673224931,-38.6725317636224,115.41975105767,-38.672466369,5538676407729926272,5.12901746729532,-21.0824003901323,15.1884425240218,,260,16.771173,2.9384327,1.0,NGC_2451A,3042.0745,115.41986732249,-38.67253176362,115.41986768488,-38.67253270923,0.0009013,0.0007658,174.74,5538676407729926272,115.41974728933,0.0361,-38.67246419931,0.0471,5.2761,0.0499,105.7876,26.171,-21.149,0.048,15.415,0.056,375,0.5930,410.81,0.121,6.871e-01,31,,,24,1.021,0,3.78723e+03,2.87209e+00,16.741562,5.65814e+02,9.28370e+00,18.456858,5.09913e+03,15.479156,1.496,2.977702,,,0,,,,,30348376,,0.002876,0.018032,0.004380,16.741562,0.002876,3.78723e+03,0.018,0.7670,0.9003,-0.0299
0.000655,115.3907250601562,-38.6924816767736,115.39067173099,-38.6924598739,5538676751327657856,2.73193444200712,-9.66752866444554,5.06389505902131,,264,13.249342,1.0865021,1.0,NGC_2451B,5590.7837,115.39072506016,-38.69248167677,115.39072483624,-38.69248162627,0.0001960,0.0001713,5.98,5538676751327657856,115.39067001248,0.0082,-38.69245916210,0.0101,2.7594,0.0106,260.1211,10.874,-9.628,0.011,5.054,0.012,387,-0.9273,366.12,0.000,0.000e+00,31,,,26,0.966,0,9.52117e+04,6.53442e+01,13.240641,4.53716e+04,1.06069e+02,13.696583,7.07502e+04,12.623577,1.220,1.073006,,,0,,,,,30348330,,0.002854,0.003772,0.004207,13.240641,0.002854,9.52117e+04,-0.004,0.1716,0.1957,0.0279
0.000673,115.3701070357155,-38.6495754773691,115.36999761714,-38.64950965314,5538677021902404864,5.08986775814321,-19.8473239537103,15.2882188041275,,234,16.088392,2.7031755,1.0,NGC_2451A,3290.2578,115.37010703571,-38.64957547737,115.37010679647,-38.64957548369,0.0006581,0.0005714,164.65,5538677021902404864,115.36999409483,0.0267,-38.64950753316,0.0347,5.0669,0.0376,134.7290,25.019,-19.804,0.036,15.289,0.041,351,1.1983,393.93,0.095,8.003e-01,31,,,24,1.045,0,7.08064e+03,1.19724e+01,16.062185,1.29161e+03,1.54667e+01,17.560715,9.30311e+03,14.826325,1.496,2.734389,,,0,,,,,30348315,,0.003311,0.013297,0.006489,16.062185,0.003311,7.08064e+03,0.055,0.5779,0.6524,-0.0722
0.003029,115.4787364904263,-38.6374441032675,115.47862099447,-38.63737498525,5538677983975129728,5.18569226629963,-20.9532421749801,16.0532306639205,,240,17.078108,2.9917946,1.0,NGC_2451A,3067.4585,115.47873649043,-38.63744410327,115.47873756198,-38.63744418766,0.0009697,0.0009429,115.69,5538677983975129728,115.47861724277,0.0449,-38.63737272974,0.0502,5.2895,0.0568,93.0852,26.564,-21.146,0.060,16.078,0.059,370,-0.4658,377.26,0.000,0.000e+00,31,,,27,0.982,0,2.85965e+03,2.51572e+00,17.046587,4.01323e+02,7.54418e+00,18.829807,3.84974e+03,15.784317,1.487,3.045490,,,0,,,,,30348542,,0.002916,0.020600,0.004953,17.046587,0.002916,2.85965e+03,-0.001,0.9647,0.9480,-0.0219
0.001461,115.652334818971,-38.6627746335891,115.65228111428,-38.66275226039,5538679946783104768,2.70361241810203,-9.73964501157849,5.1963590181346,,245,16.510036,2.4932737,1.0,NGC_2451B,3777.6597,115.65233481897,-38.66277463359,115.65233473627,-38.66277423300,0.0007590,0.0006697,179.20,5538679946783104768,115.65227936624,0.0327,-38.66275153312,0.0399,2.7993,0.0438,63.9103,10.987,-9.728,0.042,5.107,0.047,360,0.2424,376.29,0.000,2.133e-15,31,,,26,1.008,0,4.78465e+03,6.38413e+00,16.487740,1.00090e+03,8.84126e+00,17.837563,5.76902e+03,15.345140,1.415,2.492422,,,0,,,,,30349971,,0.003113,0.009988,0.005149,16.487740,0.003113,4.78465e+03,0.009,0.6697,0.7589,-0.0035
0.001503,115.6716268774343,-38.5782890008703,115.67151290474,-38.57822228876,5538681527331038336,5.02243329156845,-20.6939456911311,15.4944390665495,,264,15.7209,2.5790167,1.0,NGC_2451A,3625.3384,115.67162687743,-38.57828900087,115.67162710125,-38.57828862191,0.0005242,0.0004572,4.11,5538681527331038336,115.67150919449,0.0217,-38.57822013621,0.0256,5.0587,0.0277,182.5174,25.837,-20.739,0.029,15.409,0.032,397,1.0728,436.37,0.081,9.182e-01,31,,,28,1.038,0,9.87906e+03,6.85965e+00,15.700578,1.95099e+03,1.31484e+01,17.112906,1.22535e+04,14.527246,1.438,2.585659,,,0,,,,,30351808,,0.002857,0.007831,0.004248,15.700578,0.002857,9.87906e+03,0.019,0.4575,0.5239,0.0196
0.001001,115.7755469317276,-38.5438829375972,115.77542992713,-38.54381763987,5538682214525847808,5.25622920735425,-21.254617683221,15.1659373185092,,242,14.878558,2.2602835,1.0,NGC_2451A,3558.0854,115.77554693173,-38.5438829376,115.77554664903,-38.54388310640,0.0003743,0.0003422,2.41,5538682214525847808,115.77542615373,0.0157,-38.54381552781,0.0183,5.2531,0.0206,255.0887,26.093,-21.205,0.021,15.205,0.023,359,1.5329,393.19,0.034,3.344e-01,31,,,28,1.057,0,2.16288e+04,1.77436e+01,14.849786,5.27935e+03,2.23738e+01,16.032091,2.46212e+04,13.769623,1.382,2.262468,,,0,,,,,30352268,,0.002896,0.005381,0.004675,14.849786,0.002896,2.16288e+04,0.010,0.3422,0.3743,0.0076
0.002374,115.7275113138201,-38.5585754471572,115.72745979713,-38.55855472263,5538682351964783232,2.77561091750205,-9.35641680675761,4.81344155808429,,259,15.85,2.1274223,1.0,NGC_2451B,4150.5225,115.72751131382,-38.55857544716,115.72751131981,-38.55857610672,0.0005484,0.0004783,178.29,5538682351964783232,115.72745811732,0.0221,-38.55855403097,0.0269,2.7500,0.0290,94.8795,10.597,-9.361,0.030,4.967,0.034,400,-0.5812,392.54,0.000,2.022e-15,31,,,28,0.979,0,8.65470e+03,1.01155e+01,15.844237,2.28245e+03,1.33621e+01,16.942541,9.54005e+03,14.799019,1.366,2.143522,,,0,,,,,30351861,,0.003034,0.006942,0.005003,15.844237,0.003034,8.65470e+03,0.011,0.4783,0.5483,-0.0082
0.005300,115.527620604125,-38.4603858584829,115.52751040565,-38.46031698844,5538685891017668736,5.15601838484372,-20.0414631918899,15.995634623624,,241,17.006142,2.9081602,1.0,NGC_2451A,3138.6094,115.52762060413,-38.46038585848,115.52762081954,-38.46038439605,0.0010036,0.0009325,172.43,5538685891017668736,115.52750682440,0.0449,-38.46031483166,0.0544,5.1671,0.0594,86.9369,25.463,-20.084,0.058,15.652,0.062,358,2.4957,449.84,0.200,1.399e+00,31,,,27,1.094,0,3.04186e+03,2.66606e+00,16.979517,4.43988e+02,7.35499e+00,18.720114,4.05985e+03,15.726620,1.481,2.993494,,,0,,,,,30356866,,0.002915,0.018201,0.004505,16.979517,0.002915,3.04186e+03,0.001,0.9338,1.0024,-0.0192
0.002794,115.5424513007972,-38.4467428542792,115.54239655678,-38.44672119853,5538686264671025152,2.7183340045759,-9.95801135913709,5.02972626407615,13.6373956181245,260,11.838208,0.73106956,1.0,NGC_2451B,6433.5625,115.5424513008,-38.44674285428,115.54245039195,-38.44674316344,0.0001714,0.0001523,22.49,5538686264671025152,115.54239483256,0.0076,-38.44672040390,0.0089,2.7596,0.0097,284.1041,11.049,-9.791,0.010,5.121,0.010,384,-5.4790,580.61,0.052,4.124e+00,31,,,28,0.807,0,3.48817e+05,1.01890e+02,11.830874,1.95376e+05,2.27193e+02,12.111362,2.20911e+05,11.387350,1.193,0.724012,13.64,6.40,5,6000.0,3.5,,,30356877,,0.002774,0.003063,0.003846,11.830874,0.002774,3.48817e+05,-0.000,0.1552,0.1688,0.0837
0.004076,115.5673899202151,-38.431127700285,115.56733902409,-38.43110710545,5538686337694277632,2.73914729372366,-9.2600782656057,4.78331873547522,,244,17.036818,2.804428,1.0,NGC_2451B,3221.9502,115.56738992022,-38.43112770028,115.56739059171,-38.43112870280,0.0009567,0.0008705,1.33,5538686337694277632,115.56733736323,0.0421,-38.43110640979,0.0521,2.7123,0.0563,48.2043,10.638,-9.382,0.054,5.016,0.059,378,1.4813,436.79,0.049,9.028e-02,31,,,27,1.054,0,2.95281e+03,2.83177e+00,17.011780,5.03457e+02,8.56371e+00,18.583635,3.93524e+03,15.760469,1.503,2.823167,,,0,,,,,30356986,,0.002945,0.018678,0.005428,17.011780,0.002945,2.95281e+03,0.049,0.8706,0.9567,0.0044
0.002288,115.5693562611805,-38.4214982278995,115.56923906038,-38.42143340526,5538686406413750016,5.15950215492944,-21.3264422567049,15.0555943165048,,244,16.795076,2.9170542,1.0,NGC_2451A,3056.5107,115.56935626118,-38.4214982279,115.56935667503,-38.42149768114,0.0008400,0.0008060,173.44,5538686406413750016,115.56923526086,0.0380,-38.42143135555,0.0458,5.2263,0.0501,104.3050,26.092,-21.403,0.050,14.923,0.052,366,-0.1084,380.55,0.000,0.000e+00,31,,,25,0.995,0,3.70034e+03,3.60224e+00,16.766764,5.58224e+02,8.71460e+00,18.471520,4.91910e+03,15.518182,1.480,2.953338,,,0,,,,,30357009,,0.002951,0.017178,0.004737,16.766764,0.002951,3.70034e+03,0.006,0.8065,0.8396,-0.0094
0.003930,115.6055460110115,-38.3697073155562,115.60549204268,-38.36968628653,5538688055681184384,2.69026392185024,-9.82738282904612,4.88416399028829,16.1558787670047,113,10.46054,0.37994194,1.0,NGC_2451B,7977.1626,115.60554601101,-38.36970731556,115.60554493045,-38.36970800396,0.0003372,0.0003164,14.30,5538688055682485376,115.60549031302,0.0145,-38.36968551256,0.0173,2.7794,0.0186,149.4532,10.883,-9.635,0.020,5.061,0.021,409,-2.8814,1959.82,0.185,4.340e+01,95,1.6533,0.0043,28,0.899,0,1.23065e+06,3.38740e+02,10.462035,7.88208e+05,3.71431e+02,10.596939,6.48072e+05,10.218838,1.167,0.378101,16.16,1.16,4,6500.0,3.5,,,30358387,,0.002771,0.002837,0.003792,10.462035,0.002771,1.23065e+06,-0.005,0.3177,0.3360,0.0306
0.000851,115.6509043019774,-38.3595727901102,115.65085164449,-38.35955123397,5538688399278593664,2.70757400258311,-9.59002685449155,5.00659083304298,,254,13.437132,1.1495304,1.0,NGC_2451B,5595.736,115.65090430198,-38.35957279011,115.65090400251,-38.35957281627,0.0002121,0.0001914,10.74,5538688399278593664,115.65084994603,0.0089,-38.35955053028,0.0104,2.7534,0.0113,244.5388,10.775,-9.537,0.012,5.014,0.013,398,-1.8780,344.98,0.000,0.000e+00,31,,,29,0.933,0,7.99165e+04,8.27017e+01,13.430776,3.70045e+04,1.27616e+02,13.917907,6.11854e+04,12.781276,1.229,1.136631,,,0,,,,,30358442,,0.002976,0.004670,0.004654,13.430776,0.002976,7.99165e+04,-0.001,0.1921,0.2114,0.0377
0.002990,115.9827329105585,-38.6099089012614,115.98267972237,-38.60988804126,5538689808028757760,2.83247344294467,-9.65309009318156,4.84490592239151,,227,16.366407,2.373414,1.0,NGC_2451B,3712.6318,115.98273291056,-38.60990890126,115.98273341347,-38.60990963282,0.0007153,0.0005897,172.46,5538689808028757760,115.98267797904,0.0289,-38.60988736142,0.0364,2.7889,0.0399,69.8878,10.959,-9.746,0.037,5.011,0.044,393,-0.5092,389.32,0.000,0.000e+00,31,,,25,0.981,0,5.42058e+03,6.19453e+00,16.352253,1.22346e+03,9.78540e+00,17.619570,6.37833e+03,15.236128,1.402,2.383442,,,0,,,,,30360478,,0.003022,0.009121,0.005429,16.352253,0.003022,5.42058e+03,0.013,0.5921,0.7134,-0.0504
0.000873,116.0394863858787,-38.4768207665455,116.0394344035,-38.47680022268,5538692350649439488,2.68342632534917,-9.45172281030311,4.77148206045259,,247,16.807999,2.5954142,1.0,NGC_2451B,3738.155,116.03948638588,-38.47682076655,116.03948607734,-38.47682078726,0.0010668,0.0008576,5.12,5538692350649439488,116.03943273195,0.0381,-38.47679955450,0.0460,2.7458,0.0503,54.6197,10.541,-9.396,0.054,4.777,0.066,367,1.2149,413.25,0.122,7.204e-01,31,,,26,1.045,0,3.64308e+03,3.46525e+00,16.783695,6.98396e+02,7.85206e+00,18.228289,4.50841e+03,15.612836,1.429,2.615453,,,0,,,,,30362718,,0.002943,0.012522,0.005325,16.783695,0.002943,3.64308e+03,0.005,0.8594,1.0653,0.0391
0.001115,115.9895440908297,-38.4641723900974,115.98942875329,-38.46410830528,5538694068636369280,5.19604351684041,-20.9749880081241,14.8842292497248,17.2174198627557,230,13.12236,1.4701414,1.0,NGC_2451A,4984.303,115.98954409083,-38.4641723901,115.98954373741,-38.46417252920,0.0002231,0.0001802,0.96,5538694068636369280,115.98942503396,0.0084,-38.46410622948,0.0101,5.2252,0.0108,482.7685,25.688,-20.912,0.011,14.917,0.014,364,-1.7697,319.91,0.000,0.000e+00,31,,,26,0.934,0,1.08343e+05,9.38502e+01,13.100366,4.28602e+04,1.48181e+02,13.758407,9.47881e+04,12.306010,1.270,1.452396,17.22,8.31,5,4500.0,3.0,,,30362208,,0.002911,0.004677,0.004746,13.100366,0.002911,1.08343e+05,0.006,0.1802,0.2231,0.0072
0.009847,115.9546299900166,-38.4094507693552,115.9545808642,-38.40943142115,5538696645616746368,3.00662650652611,-8.94066941620964,4.49377959936276,,238,17.685728,2.8524876,0.9,NGC_2451B,3266.6233,115.95462999002,-38.40945076936,115.95463169676,-38.40945315551,0.0016619,0.0012695,176.35,5538696645616746368,115.95457922996,0.0565,-38.40943074238,0.0714,2.8710,0.0757,37.9281,10.536,-9.250,0.079,5.043,0.103,396,0.3060,424.04,0.000,0.000e+00,31,,,27,1.010,0,1.62428e+03,2.45503e+00,17.660715,2.45181e+02,5.29925e+00,19.364826,2.14570e+03,16.418974,1.472,2.945852,,,0,,,,,30366709,,0.003207,0.023632,0.006015,17.660715,0.003207,1.62428e+03,-0.001,1.2713,1.6605,-0.0346
0.000772,116.126806874274,-38.4015666806622,116.12669324707,-38.40149861847,5538698844639883520,5.18578861015942,-20.6818760656156,15.8080061589556,,232,16.537422,2.8478918,1.0,NGC_2451A,3150.8428,116.12680687427,-38.40156668066,116.12680693578,-38.40156688961,0.0008009,0.0006978,7.50,5538698844639883520,116.12668958235,0.0322,-38.40149639221,0.0385,5.2587,0.0407,129.2197,26.073,-20.693,0.043,15.862,0.049,384,1.0693,430.66,0.094,5.926e-01,31,,,28,1.038,0,4.70247e+03,4.05359e+00,16.506552,7.63876e+02,7.41514e+00,18.130985,6.20113e+03,15.266718,1.481,2.864267,,,0,,,,,30363049,,0.002910,0.010903,0.004690,16.506552,0.002910,4.70247e+03,0.020,0.6997,0.7992,0.0357
0.003871,116.1848425674671,-38.3684506118402,116.18479097082,-38.3684290446,5538699188227638912,2.86418233941899,-9.39567376626629,5.00916824438172,,244,17.844137,2.7036057,1.0,NGC_2451B,3646.672,116.18484256747,-38.36845061184,116.18484378246,-38.36845011295,0.0015526,0.0013383,4.24,5538699188227638912,116.18478925370,0.0642,-38.36842839359,0.0760,2.7480,0.0805,34.1344,10.789,-9.619,0.083,4.887,0.096,432,0.0249,548.66,0.381,2.663e+00,95,1.2020,0.0208,28,1.000,0,1.39183e+03,2.13342e+00,17.828403,2.77184e+02,1.08787e+01,19.231623,2.23222e+03,16.376055,1.803,2.855568,,,0,,,,,30367537,,0.003219,0.042703,0.008872,17.804895,0.003201,1.42229e+03,0.343,1.3396,1.5515,0.0220
0.004112,116.2083054254724,-38.3310935101289,116.20825272797,-38.33107277132,5538699360035966336,2.78982738838689,-9.6010903679612,4.81675747974409,,237,16.448784,2.3780012,1.0,NGC_2451B,3864.8584,116.20830542547,-38.33109351013,116.20830634527,-38.33109439575,0.0007349,0.0006280,16.52,5538699360035966336,116.20825099691,0.0304,-38.33107206925,0.0343,2.7303,0.0375,72.8239,10.985,-9.769,0.040,5.023,0.045,396,0.2424,414.22,0.051,1.900e-01,31,,,27,1.008,0,5.07810e+03,5.14770e+00,16.423113,1.12160e+03,7.59289e+00,17.713951,6.01208e+03,15.300333,1.405,2.413618,,,0,,,,,30369505,,0.002967,0.007862,0.004512,16.423113,0.002967,5.07810e+03,0.011,0.6373,0.7268,0.0857
0.002203,116.2273690736117,-38.3183648540719,116.22731781135,-38.3183448142,5538700833199240960,2.69768563283492,-9.34123941903113,4.65442406442079,15.4471898010874,216,11.690848,0.7078104,1.0,NGC_2451B,6452.2075,116.22736907361,-38.31836485407,116.22736911922,-38.31836546499,0.0002410,0.0002004,10.58,5538700833199240960,116.22731618073,0.0095,-38.31834408602,0.0124,2.7394,0.0124,220.3686,10.511,-9.345,0.013,4.810,0.015,413,2.0365,1294.87,0.105,1.765e+01,31,,,26,1.071,0,3.99129e+05,5.27261e+01,11.684583,2.25958e+05,9.19075e+01,11.953473,2.50227e+05,11.252062,1.193,0.701411,15.45,0.90,6,6000.0,3.5,,,30369519,,0.002759,0.002825,0.003795,11.684583,0.002759,3.99129e+05,0.001,0.2019,0.2397,0.0668
0.001705,116.2175998776418,-38.2852861538969,116.2175468161,-38.28526365826,5538701146742350848,2.72481683444448,-9.67352151882634,5.22479593583694,,256,17.663845,2.7315502,1.0,NGC_2451B,3339.933,116.21759987764,-38.2852861539,116.21759939701,-38.28528644001,0.0014769,0.0012123,28.37,5538701146742350848,116.21754512735,0.0571,-38.28526291945,0.0656,2.7019,0.0703,38.4258,10.949,-9.585,0.080,5.292,0.088,412,0.8422,454.70,0.000,0.000e+00,31,,,27,1.029,0,1.66685e+03,1.46554e+00,17.632626,2.98172e+02,6.32953e+00,19.152374,2.24539e+03,16.369665,1.526,2.782709,,,0,,,,,,,0.002916,0.023216,0.006372,17.632626,0.002916,1.66685e+03,0.077,1.2768,1.4215,0.1640
0.003826,116.2856464568331,-38.2858997333328,116.28559439602,-38.28588024832,5538701314236150016,2.76966124267824,-9.49100174885293,4.52555378878381,,249,17.068316,2.871521,1.0,NGC_2451B,3332.902,116.28564645683,-38.28589973333,116.28564776807,-38.28589999860,0.0008794,0.0008520,25.48,5538701314236150016,116.28559269355,0.0405,-38.28587959170,0.0454,2.7804,0.0499,55.7662,10.756,-9.727,0.053,4.592,0.054,435,-0.2408,447.91,0.000,0.000e+00,31,,,28,0.991,0,2.89553e+03,2.77878e+00,17.033049,4.42907e+02,7.77996e+00,18.722761,3.84920e+03,15.784469,1.482,2.938293,,,0,,,,,30369866,,0.002946,0.019275,0.004942,17.033049,0.002946,2.89553e+03,0.011,0.8572,0.8744,0.0246
0.000531,116.260244792998,-38.248045880091,116.26019475228,-38.24802176268,5538701696498168448,2.70158098453091,-9.12748227244366,5.60146473033041,23.5725596138576,238,12.243517,0.90001583,1.0,NGC_2451B,6259.162,116.260244793,-38.24804588009,116.26024488895,-38.24804600683,0.0001967,0.0001485,29.32,5538701696498168448,116.26019316756,0.0072,-38.24802090939,0.0090,2.7825,0.0092,302.1839,10.743,-9.139,0.010,5.647,0.012,396,-3.5227,493.64,0.042,2.637e+00,31,,,28,0.876,0,2.40767e+05,2.06753e+02,12.233376,1.25885e+05,3.75135e+02,12.588604,1.65848e+05,11.698622,1.212,0.889982,23.57,11.66,4,6000.0,3.5,,,30369965,,0.002909,0.004272,0.004517,12.233376,0.002909,2.40767e+05,0.005,0.1614,0.1863,0.2361
0.001225,116.1812991809486,-38.3069458595196,116.18124633731,-38.30692487552,5538702589851355648,2.67067990499112,-9.63092146383609,4.8737061343622,,239,16.285223,2.3261833,1.0,NGC_2451B,3867.739,116.18129918095,-38.30694585952,116.18129917837,-38.30694619966,0.0007827,0.0005865,7.62,5538702589851355648,116.18124461874,0.0272,-38.30692420549,0.0329,2.7007,0.0351,76.8954,10.830,-9.633,0.037,4.949,0.048,390,-0.2359,393.97,0.000,2.048e-15,31,,,26,0.991,0,5.96701e+03,8.99854e+00,16.247974,1.38378e+03,1.22764e+01,17.485874,6.93538e+03,15.145220,1.394,2.340654,,,0,,,,,30367937,,0.003205,0.010028,0.006172,16.247974,0.003205,5.96701e+03,0.011,0.5905,0.7797,0.0767
0.009608,116.1549977612241,-38.2366060720074,116.15494311398,-38.23658293212,5538705196886713728,2.76260464311104,-9.96928519859837,5.37442923498822,,245,17.926405,2.8756065,1.0,NGC_2451B,3416.8452,116.15499776122,-38.23660607201,116.15499706164,-38.23660346039,0.0019227,0.0014995,33.31,5538705196886713728,116.15494140830,0.0704,-38.23658225011,0.0822,2.7135,0.0898,30.2102,10.932,-9.836,0.102,4.772,0.112,388,0.8591,433.19,0.201,5.724e-01,31,,,26,1.030,0,1.30886e+03,1.51871e+00,17.895132,1.79527e+02,6.33860e+00,19.703218,1.78125e+03,16.621082,1.498,3.082136,,,0,,,,,,,0.003030,0.038436,0.007809,17.895132,0.003030,1.30886e+03,0.005,1.6387,1.8055,0.2246
0.005263,116.1186608597261,-38.1961713768698,116.11854363069,-38.19610836211,5538705540483469952,4.86980291271436,-21.3979569862462,14.6357006327688,,211,17.802338,2.9078484,0.8,NGC_2451A,3232.1606,116.11866085973,-38.19617137687,116.11866021619,-38.19617274868,0.0016294,0.0014234,34.17,5538705540483469952,116.11853989849,0.0692,-38.19610627523,0.0806,5.1056,0.0868,58.8361,26.007,-21.275,0.092,14.957,0.097,363,1.1925,419.92,0.166,4.139e-01,31,,,27,1.044,0,1.47386e+03,1.86776e+00,17.766230,1.94450e+02,8.17460e+00,19.616522,2.03781e+03,16.474989,1.515,3.141533,,,0,,,,,,,0.003080,0.045729,0.007656,17.766230,0.003080,1.47386e+03,0.013,1.4915,1.5673,0.1250
0.007288,116.1778599466734,-38.1840117256989,116.17780842971,-38.18398817414,5538705785306982016,2.80981861750628,-9.40502270128043,5.47004116490262,,238,13.483488,1.1951561,1.0,NGC_2451B,5422.831,116.17785994667,-38.1840117257,116.17785906447,-38.18400982384,0.0009695,0.0008313,24.94,5538705785306982016,116.17780681543,0.0398,-38.18398751529,0.0443,2.7772,0.0494,56.1787,10.516,-9.241,0.054,5.019,0.059,379,65.4103,6566.98,0.541,2.263e+02,31,,,28,4.177,0,7.70997e+04,8.40732e+01,13.469735,3.49567e+04,1.37450e+02,13.979715,6.03185e+04,12.796769,1.236,1.182946,,,0,,,,,30369358,,0.002999,0.005100,0.004952,13.469735,0.002999,7.70997e+04,0.001,0.8575,0.9464,0.1172
0.002002,116.207433228375,-38.130268144405,116.20738502662,-38.13024443232,5538706163264097536,2.70391120080389,-8.80628089751513,5.50732618894665,15.4116984217184,215,11.038344,0.6068382,0.9,NGC_2451B,7168.8457,116.20743322837,-38.13026814441,116.20743279676,-38.13026858487,0.0002628,0.0002197,30.00,5538706163264097536,116.20738348887,0.0111,-38.13024358183,0.0122,2.7837,0.0136,204.4849,10.383,-8.727,0.014,5.626,0.016,339,-3.7313,792.50,0.101,1.415e+01,31,,,27,0.858,0,7.22665e+05,1.61227e+02,11.040024,4.27148e+05,2.61320e+02,11.262095,4.30945e+05,10.661841,1.187,0.600254,15.41,1.62,8,6500.0,3.5,,,31153652,,0.002766,0.002868,0.003807,11.040024,0.002766,7.22665e+05,0.002,0.2312,0.2527,0.1542
0.003087,115.8600451875558,-38.336214065013,115.85992968355,-38.33614803618,5538708156129113856,5.4249319690515,-21.0424752716379,15.33574179042,,219,14.752093,2.5678558,0.7,NGC_2451A,3714.0503,115.86004518756,-38.33621406501,115.86004571844,-38.33621481460,0.0033470,0.0024822,171.91,5538708156129113856,115.85992593835,0.1105,-38.33614595747,0.1443,5.2279,0.1452,36.0134,26.209,-21.140,0.155,15.493,0.205,376,137.5719,30363.09,1.592,7.673e+02,31,,,25,9.124,0,2.33104e+04,5.21554e+01,14.768492,4.86479e+03,1.52685e+01,16.120882,3.00874e+04,13.551934,1.499,2.568948,,,0,,,,,30368079,,0.003673,0.004404,0.003962,14.768492,0.003673,2.33104e+04,0.083,2.5023,3.3321,-0.0842
0.001784,115.9529552606737,-38.3661868781392,115.9528415204,-38.36612010932,5538708598503017344,5.17651331819522,-20.7125851121697,15.5076087945007,,229,14.525799,2.1842785,1.0,NGC_2451A,3920.384,115.95295526067,-38.36618687814,115.95295582473,-38.36618665461,0.0003607,0.0002763,6.26,5538708598503017344,115.95283782734,0.0127,-38.36611794421,0.0156,5.1920,0.0164,316.7929,25.929,-20.816,0.017,15.460,0.022,383,1.1932,398.10,0.000,0.000e+00,31,,,28,1.043,0,2.94848e+04,2.68426e+01,14.513371,7.51070e+03,3.62277e+01,15.649342,3.29397e+04,13.453597,1.372,2.195745,,,0,,,,,30367038,,0.002927,0.005934,0.004664,14.513371,0.002927,2.94848e+04,0.009,0.2775,0.3598,0.0583
