#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2021-03-19T13:12:33 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ6054a3083b2e	
#INFO	-out.max=unlimited	
#INFO	queryParameters=25	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/A+A/640/A1&tab:{J/A+A/640/A1/nodup}&key:source=J/A+A/640/A1/nodup&HTTPPRM:&
#-c=IC2391
#-c.eq=J2000
#-c.r=  10
#-c.u=deg
#-c.geom=r
#-source=J/A+A/640/A1/nodup
#-order=I
#-out=RA_ICRS
#-out=DE_ICRS
#-out=GaiaDR2
#-out=Plx
#-out=pmRA*
#-out=pmDE
#-out=RV
#-out=o_Gmag
#-out=Gmag
#-out=BP-RP
#-out=proba
#-out=Cluster
#-out=Teff50
#-out=_RA.icrs
#-out=_DE.icrs
#
#INFO	-c=130.133333-53.033333,rd=10.	
#Constraint -bmark=POST

#RESOURCE=yCat_36400001
#Name: J/A+A/640/A1
#Title: Portrait Galactic disc (Cantat-Gaudin+, 2020)
#Coosys	H_2015.500:	ICRS
#Table	J_A_A_640_A1_nodup:
#Name: J/A+A/640/A1/nodup
#Title: Members
#Column	RA_ICRS	(F15.11)	Right ascension (ICRS) at Ep=2015.5	[ucd=pos.eq.ra;meta.main]
#Column	DE_ICRS	(F15.11)	Declination (ICRS) at Ep=2015.5	[ucd=pos.eq.dec;meta.main]
#Column	GaiaDR2	(I19)	Gaia DR2 source ID	[ucd=meta.id;meta.main]
#Column	Plx	(D24.17)	Absolute stellar parallax	[ucd=pos.parallax]
#Column	pmRA*	(D25.18)	Proper motion in right ascension direction (pmRA*cosDE)	[ucd=pos.pm;pos.eq.ra]
#Column	pmDE	(D25.18)	Proper motion in declination direction	[ucd=pos.pm;pos.eq.dec]
#Column	RV	(F24.19)	? Spectroscopic radial velocity in the solar barycentric reference frame	[ucd=phys.veloc;pos.heliocentric]
#Column	o_Gmag	(I4)	Number of observations contributing to G photometry	[ucd=meta.number]
#Column	Gmag	(F10.7)	G-band mean magnitude	[ucd=phot.mag;em.opt]
#Column	BP-RP	(D16.9)	? BP-RP colour	[ucd=phot.color;em.opt.B;em.opt.R]
#Column	proba	(F8.5)	Membership probability	[ucd=stat.probability]
#Column	Cluster	(a17)	Cluster name	[ucd=meta.id.parent]
#Column	Teff50	(F14.8)	? Effective temperature (Anders et al., 2019A&A...628A..94A, Cat. I/349)	[ucd=phys.temperature.effective]
#Column	_RA.icrs	(F15.11)	Right ascension (ICRS) at Epoch=J2000, proper motions taken into account	[ucd=pos.eq.ra]
#Column	_DE.icrs	(F15.11)	Declination (ICRS) at Epoch=J2000, proper motions taken into account	[ucd=pos.eq.dec]
RA_ICRS|DE_ICRS|GaiaDR2|Plx|pmRA*|pmDE|RV|o_Gmag|Gmag|BP-RP|proba|Cluster|Teff50|_RA.icrs|_DE.icrs
121.30372015224|-47.12533797051|5517960096833305472| 2.71832694696191002e+00|-6.132560984803900439e+00| 9.698389051703840025e+00|                        | 225|17.6856120| 3.149583800e+00| 0.80000|Pozzo_1          | 3203.75050000|121.30375895916|-47.12537972746
130.68270033204|-47.12444698576|5329374744359116160| 2.17353213611500007e-01|-2.548703597260919995e+00| 5.493679199678170200e+00|                        | 263|17.7553800| 1.297786700e+00| 0.80000|NGC_2660         |              |130.68271645998|-47.12447063910
130.68633754064|-47.12391437589|5329374748665553280| 2.74096958707026994e-01|-2.900311587535730151e+00| 5.286974761460220051e+00|                        | 250|15.3539020| 9.743566500e-01| 0.90000|NGC_2660         | 6962.96970000|130.68635589335|-47.12393713926
130.67789365732|-47.12358678539|5329374748665540864| 2.42418034326232990e-01|-2.691872528790069996e+00| 5.282501304085839955e+00|                        | 258|16.9488560| 1.178001400e+00| 0.80000|NGC_2660         | 6039.90500000|130.67791069096|-47.12360952950
126.19921036215|-47.12343259447|5516505064998162688| 1.76463167109276009e-01|-3.898301519620820166e+00| 5.339099541622849721e+00|                        | 259|15.5109310| 7.503977000e-01| 1.00000|Ruprecht_60      | 6791.13300000|126.19923502975|-47.12345558226
130.70063158071|-47.12288465764|5329374783025311360| 3.12160861256392974e-01|-2.756256391400520034e+00| 5.149220158369690381e+00|                        | 247|13.9532390| 1.589698800e+00| 1.00000|NGC_2660         | 4702.20500000|130.70064902152|-47.12290682789
130.62535645463|-47.12249826050|5329373511714890368| 2.87726936629365992e-01|-2.629672825485689813e+00| 5.108594093318729712e+00|                        | 241|16.0524230| 1.080418600e+00| 1.00000|NGC_2660         | 6841.02930000|130.62537309433|-47.12252025583
126.42941653690|-47.12233735757|5516491458541616640| 2.28878903664113009e-01|-3.594864295471570159e+00| 5.394889047011489858e+00|                        | 230|14.0278250| 1.659792900e+00| 0.80000|Ruprecht_60      | 4491.74660000|126.42943928396|-47.12236058556
130.63966375392|-47.12201451408|5329373511714908416| 3.54299772009590008e-01|-2.820799056919249814e+00| 5.148985959527250245e+00|                        | 252|16.1141190| 1.073271800e+00| 0.90000|NGC_2660         | 7007.70260000|130.63968160285|-47.12203668332
127.17139183537|-47.12064310779|5515755193759837696| 1.83760454863764999e+00|-6.375623362186400023e+00| 6.493296878403110206e+00|                        | 248|17.8837430| 2.856802000e+00| 0.80000|Gulliver_9       | 3668.02540000|127.17143217682|-47.12067106504
129.84270225016|-47.11931968759|5329408696088230400| 2.43143636801002011e-01|-3.511336907188200129e+00| 3.581741524849840097e+00|                        | 255|15.1329610| 9.431724500e-01| 0.80000|FSR_1441         | 6352.04640000|129.84272446741|-47.11933510898
130.76100489096|-47.11866823568|5329372201738488960| 3.27410663892461984e-01|-2.516687145807900094e+00| 4.886272796643010174e+00|                        | 231|17.7070060| 1.331321700e+00| 0.70000|NGC_2660         |              |130.76102081458|-47.11868927380
129.86379724645|-47.11775581915|5329410173557262592| 2.01543417681702003e-01|-3.590554805515759895e+00| 3.574101433421250196e+00|                        | 228|15.1571030| 8.464422000e-01| 0.90000|FSR_1441         |10214.65100000|129.86381996427|-47.11777120764
122.18620179834|-47.11637047350|5519262124761622016| 2.82560585591954982e+00|-6.650931809656089655e+00| 9.815015105235129766e+00|                        | 168|15.6738630| 2.449899700e+00| 1.00000|Pozzo_1          |              |122.18624387841|-47.11641273258
129.69338574841|-47.11571946655|5521562990288235776| 1.54264639886340010e-01|-3.568750396875589814e+00| 3.672538061589039948e+00|                        | 247|14.9530260| 1.994397200e+00| 0.70000|FSR_1441         | 4560.79740000|129.69340832741|-47.11573527886
122.78720903530|-47.11446731646|5519229860966018816| 2.74844210805229006e+00|-6.898203160306570325e+00| 9.500511844943199335e+00|                        | 215|17.4640310| 2.950285000e+00| 0.90000|Pozzo_1          | 3714.17800000|122.78725267829|-47.11450822144
130.63568157258|-47.11361704048|5329374989183647488| 2.51356105627498994e-01|-2.808641990079649986e+00| 5.128117536815509858e+00|                        | 237|16.3929480| 1.315665200e+00| 0.90000|NGC_2660         | 6549.89840000|130.63569934178|-47.11363911987
130.70181383496|-47.11263650716|5329374847438350464| 4.36652335778183021e-01|-2.678065558628599963e+00| 5.078620185220660055e+00|                        | 251|17.8023280| 1.341520300e+00| 0.90000|NGC_2660         | 4736.77900000|130.70183077774|-47.11265837344
124.17528674198|-47.11232817276|5516320553201664128| 2.96920346923928991e+00|-7.018943088718869738e+00| 9.755706418956689774e+00|                        | 265|14.5049850| 1.889610300e+00| 1.00000|Pozzo_1          | 5270.22850000|124.17533114707|-47.11237017648
129.88301502758|-47.11227225379|5329410139197267712| 2.15555711810927003e-01|-3.729551533387310158e+00| 3.551698565724250134e+00|                        | 255|16.3631760| 1.054307000e+00| 0.80000|FSR_1441         | 8545.70500000|129.88303862242|-47.11228754582
129.88361412090|-47.11109708904|5329410139197267456| 2.17536131437457009e-01|-3.581548845989099839e+00| 3.615474534141100094e+00|                        | 270|15.8493420| 9.626798600e-01| 1.00000|FSR_1441         | 6688.03400000|129.88363677891|-47.11111265566
130.65816589373|-47.11086532121|5329375023543411200| 4.11969393031752007e-01|-2.896568622031030049e+00| 5.168825950763119792e+00|                        | 243|16.3701930| 1.117466900e+00| 0.90000|NGC_2660         | 6275.28700000|130.65818421826|-47.11088757587
129.88334650427|-47.10975028044|5329410139197266816| 1.99627524754530994e-01|-3.905595323396009899e+00| 3.507299618886889903e+00|                        | 271|15.5101620| 9.354744000e-01| 0.80000|FSR_1441         | 6831.37900000|129.88337121167|-47.10976538131
130.68446799705|-47.10719636492|5329375057903182080| 3.42997941432286013e-01|-2.820560388801339968e+00| 5.254953343869379623e+00|                        | 253|15.9713300| 1.062007900e+00| 0.90000|NGC_2660         | 7457.12060000|130.68448583949|-47.10721899042
129.86692818619|-47.10698637617|5329410169246785152| 2.60918704694562020e-01|-3.674916572111250002e+00| 3.359725489231319973e+00|                        | 247|17.0210300| 1.045042000e+00| 0.80000|FSR_1441         | 5976.58500000|129.86695143307|-47.10700084165
125.95917319224|-47.10546698435|5516415076841340544| 2.18711035507753004e-01|-3.760613789067110080e+00| 5.359710211381649714e+00|                        | 236|16.4460070| 1.152318000e+00| 1.00000|Ruprecht_60      | 6007.98140000|125.95919698056|-47.10549006088
129.88658580289|-47.10462588994|5329410139197266688| 1.93275978256021996e-01|-3.627619724084420127e+00| 3.485155877058689899e+00|                        | 236|16.2545500| 1.122618700e+00| 1.00000|FSR_1441         | 6966.88040000|129.88660874957|-47.10464089547
130.03182610506|-47.10440137625|5329407252979329024| 1.86885322815446009e-01|-3.838231362833340210e+00| 3.520379055028000082e+00|                        | 279|17.4995420| 1.521797200e+00| 0.70000|FSR_1441         | 7453.68550000|130.03185038386|-47.10441653343
125.98009769672|-47.10408514348|5516415179920562432| 1.60254943673253991e-01|-3.924766767285179814e+00| 5.302714092350740316e+00|                        | 226|16.1638550| 7.157640500e-01| 0.80000|Ruprecht_60      | 6643.03560000|125.98012252277|-47.10410797461
129.91029757724|-47.10383278647|5329410031807828992| 2.33330255758488009e-01|-3.643820677024149912e+00| 3.611863956743349924e+00|                        | 267|15.4584900| 9.967394000e-01| 1.00000|FSR_1441         |11608.63000000|129.91032062605|-47.10384833755
129.92752366129|-47.10298985137|5329410070477812480| 1.32027637533008002e-01|-3.652160175113639884e+00| 3.568980628566889912e+00|                        | 275|16.4209440| 1.215450300e+00| 0.80000|FSR_1441         | 8375.75800000|129.92754676248|-47.10300521781
127.34173297480|-47.10235054008|5515757671974373120| 2.06412338023234021e+00|-6.523007724809789742e+00| 7.440612127727810332e+00|                        | 247|16.0687800| 2.494217900e+00| 1.00000|Gulliver_9       |              |127.34177423463|-47.10238257604
130.73335114612|-47.10197411718|5329375195342208000| 2.69357106453165018e-01|-2.819952131980909993e+00| 5.160259238005780347e+00|                        | 193|15.8309090| 9.800749000e-01| 0.90000|NGC_2660         | 6643.35300000|130.73336898297|-47.10199633496
126.52097719445|-47.10161592357|5516497226668749184| 1.79917143138369995e+00|-6.042947649113370012e+00| 7.202811515158500377e+00|                        | 212|17.6034360| 2.747671100e+00| 0.80000|Gulliver_9       | 3781.32520000|126.52101541724|-47.10164693566
130.68789570275|-47.10024715828|5329375057903180544| 3.05552910214001994e-01|-2.795415673964760206e+00| 5.203514877652669846e+00|                        | 234|15.5552070| 1.053073900e+00| 1.00000|NGC_2660         | 7185.83640000|130.68791338382|-47.10026956230
130.63418716257|-47.09804966705|5329375745097876096| 2.07125591700980993e-01|-2.640254417523649977e+00| 5.346154153362469685e+00|                        | 246|17.1861270| 1.339075100e+00| 1.00000|NGC_2660         | 6744.91800000|130.63420386156|-47.09807268521
129.88046440083|-47.09736395733|5329410207916736000| 1.72340705515467013e-01|-3.617889696320189863e+00| 3.592615846320479811e+00|                        | 232|14.1400150| 1.302866000e+00| 1.00000|FSR_1441         | 7248.66160000|129.88048728283|-47.09737942553
130.65435839864|-47.09626672518|5329375023543394048| 3.09589629607350980e-01|-2.783416940726830102e+00| 5.070499696723960170e+00|                        | 226|15.7341410| 1.060389500e+00| 0.90000|NGC_2660         | 6652.57000000|130.65437600251|-47.09628855649
122.79346210318|-47.09411166226|5519230646941670912| 2.69004292163764003e+00|-6.704185805419569988e+00| 9.513452129619329511e+00|                        | 216|17.9375290| 2.519613300e+00| 0.80000|Pozzo_1          | 3762.51830000|122.79350450246|-47.09415262295
130.64349585722|-47.09372780182|5329375779457622784| 3.14020098607055986e-01|-2.701639941809100165e+00| 5.366799072810460203e+00|                        | 229|15.7457470| 1.096033100e+00| 0.90000|NGC_2660         | 7194.60600000|130.64351294307|-47.09375090887
129.88130833861|-47.09354456152|5329410310995949568| 1.53090036423308012e-01|-3.668949154294680159e+00| 3.536365343263410121e+00|                        | 250|15.2688030| 2.164244700e+00| 0.90000|FSR_1441         | 5029.77340000|129.88133154188|-47.09355978754
129.90415945841|-47.09336008345|5329410242276488064| 1.20258361189537005e-01|-3.767539182348369931e+00| 3.596434897942009989e+00|                        | 254|16.7321500| 1.208438900e+00| 0.70000|FSR_1441         | 6515.82130000|129.90418328511|-47.09337556810
129.87360742149|-47.09051167850|5329410207916728192| 2.70997587656119976e-01|-3.759034396744279860e+00| 3.633428726709249990e+00|                        | 262|16.3872780| 1.186193500e+00| 0.70000|FSR_1441         | 6980.40770000|129.87363119313|-47.09052732242
123.08573625764|-47.09009826002|5519320261438248704| 2.92898905664889986e+00|-6.692618890357880268e+00| 9.721992627483240668e+00|                        | 264|15.2036220| 2.202799800e+00| 1.00000|Pozzo_1          | 4950.00730000|123.08577858058|-47.09014011859
129.87805024911|-47.08873612645|5329410310995944064| 1.52589977927548998e-01|-3.892438581436210132e+00| 3.628810073364289845e+00|                        | 272|15.0215640| 1.212127700e+00| 0.90000|FSR_1441         | 9388.50200000|129.87807486356|-47.08875175050
129.89898156171|-47.08839445536|5329410242276483200| 2.20313347783944014e-01|-3.780499311705169951e+00| 3.604752816260599957e+00|                        | 248|16.7142000| 1.293838500e+00| 0.70000|FSR_1441         | 6484.65970000|129.89900546814|-47.08840997582
121.60059539977|-47.08725350812|5519450587924978432| 2.95299214910582020e+00|-6.063213170061420243e+00| 9.283626352242240642e+00|                        | 228|16.2492350| 2.557076500e+00| 0.70000|Pozzo_1          | 3609.67820000|121.60063374041|-47.08729347928
129.87313681596|-47.08605212970|5329410963830970240| 1.73678369875311989e-01|-3.927908011267250199e+00| 3.723664457354900037e+00|                        | 253|16.6233920| 2.298672700e+00| 0.70000|FSR_1441         | 4693.20460000|129.87316165346|-47.08606816214
126.31110352955|-47.08534905760|5516495100673771136| 2.71380558481995993e-01|-3.807675827534160007e+00| 5.442591686791970140e+00|                        | 208|14.3634310| 1.596810300e+00| 0.70000|Ruprecht_60      | 4616.99800000|126.31112760646|-47.08537249097
129.90163886445|-47.08295815783|5329410345355697408| 1.97425762893477991e-01|-3.683910561500889802e+00| 3.471652083012330081e+00|                        | 273|15.5620890| 1.153429000e+00| 0.80000|FSR_1441         | 7539.43360000|129.90166215771|-47.08297310522
129.85731790566|-47.08092780969|5329411028240367872| 1.41901613813045002e-01|-3.904622816420189935e+00| 3.565455683036809820e+00|                        | 249|16.0506250| 9.685049000e-01| 0.90000|FSR_1441         | 7301.93070000|129.85734259355|-47.08094316096
129.85179282359|-47.08028999508|5329411032550429440| 2.10379437188149998e-01|-3.798193849520040022e+00| 3.474099422269190107e+00|                        | 258|15.7779220| 1.010738400e+00| 0.80000|FSR_1441         | 6982.16800000|129.85181683826|-47.08030495301
122.16061909079|-47.07927704539|5519262468359323904| 2.95420041665054001e+00|-6.073920601430939925e+00| 1.023796681167569922e+01|                        | 174|17.5499110| 2.837782000e+00| 0.80000|Pozzo_1          | 3470.56200000|122.16065749339|-47.07932112551
129.89599074177|-47.07722814718|5329410345355691264| 3.22850760558099026e-01|-3.847956477999019853e+00| 3.601444417382179797e+00|                        | 274|17.4520820| 1.266309700e+00| 0.70000|FSR_1441         | 6359.37160000|129.89601506968|-47.07724365340
126.79746291121|-47.07693632945|5515747089173464064| 1.98980100509674007e+00|-5.812449426110649853e+00| 7.081712308520920374e+00|                        | 207|15.6241200| 2.038179400e+00| 0.90000|Gulliver_9       | 5449.79440000|126.79749965903|-47.07696682015
122.48424408702|-47.07643715077|5519274116311313024| 2.84357901255039014e+00|-6.609063836569440298e+00| 9.805408136443800160e+00|                        | 187|15.7583180| 2.431333500e+00| 1.00000|Pozzo_1          | 5252.37400000|122.48428587086|-47.07647936849
129.87988971785|-47.07236607786|5329411066910183424| 1.63544257022771006e-01|-3.719157216924270148e+00| 3.571003270996329970e+00|                        | 267|15.4274100| 2.098692000e+00| 0.80000|FSR_1441         | 4566.25240000|129.87991322930|-47.07238145301
125.89564842735|-47.07129970595|5516416210712676992| 2.09699862009880000e-01|-3.665720354567139960e+00| 5.405500874267990419e+00|  53.2383985583879990600| 254|13.2920440| 1.613821000e+00| 1.00000|Ruprecht_60      | 4361.64100000|125.89567160053|-47.07132297963
122.57458511087|-47.06538803306|5519277071248676608| 2.83391742687161008e+00|-6.677182728884339724e+00| 1.000404617705580002e+01|                        | 222|16.2976470| 2.676287700e+00| 1.00000|Pozzo_1          | 3751.78740000|122.57462731662|-47.06543110603
121.61650605944|-47.06529845276|5519450617984866944| 3.03808958120737005e+00|-6.685454487402379797e+00| 9.239897731853149665e+00|                        | 209|17.5652870| 3.170904200e+00| 0.80000|Pozzo_1          | 3250.84720000|121.61654831740|-47.06533823565
129.78415280459|-47.06508237493|5521563402605132544| 9.97199425322756045e-02|-3.598569292858679880e+00| 3.719265594336830016e+00|                        | 279|17.8025910| 1.206502900e+00| 0.70000|FSR_1441         | 5309.22070000|129.78417555062|-47.06509838843
125.94915640707|-47.06179594225|5516416073273738752| 2.03239306062890007e-01|-3.937805483365179882e+00| 5.533140816313309784e+00|                        | 249|15.8594080| 1.261367800e+00| 0.90000|Ruprecht_60      | 4937.87100000|125.94918129583|-47.06181976549
129.88760359547|-47.06138749750|5329411101269923200| 1.65621732317326992e-01|-3.700085773316140081e+00| 3.370159007210140167e+00|                        | 238|16.2747880| 1.064792600e+00| 0.90000|FSR_1441         | 6700.61870000|129.88762698154|-47.06140200791
129.81184678309|-47.06125168228|5329411273068571264| 2.26253107808487008e-01|-3.704869208947270121e+00| 3.896511979761450029e+00|                        | 248|16.8923840| 1.203075400e+00| 0.70000|FSR_1441         | 6875.66700000|129.81187019934|-47.06126845893
126.79024363046|-47.06022366539|5515747192252667264| 1.87871433647534003e+00|-5.705085746368119715e+00| 6.661223519465999665e+00|                        | 214|16.8424550| 2.750001000e+00| 1.00000|Gulliver_9       |              |126.79027968819|-47.06025234565
121.89011418734|-47.05983202526|5519452546430224256| 2.87308911329246008e+00|-6.783387021393470384e+00| 1.012231400626060029e+01|                        | 200|14.7521150| 2.019653300e+00| 1.00000|Pozzo_1          | 5378.48050000|121.89015705992|-47.05987560744
122.42489479870|-47.05874978418|5519274833560386816| 2.87468358504131016e+00|-6.619880788565800422e+00| 9.692391131474330734e+00|                        | 241|15.0751020| 2.055405600e+00| 1.00000|Pozzo_1          | 5126.84500000|122.42493663704|-47.05879151530
129.82968181820|-47.05616825334|5329411307428315392| 1.14131973525952002e-01|-3.661759870187459853e+00| 3.531623925561779842e+00|                        | 279|15.9323730| 1.004458400e+00| 0.70000|FSR_1441         | 8034.96240000|129.82970495978|-47.05618345894
126.31101885178|-47.05155249339|5516495409911397120| 2.67362491603510000e-01|-3.985789955409349883e+00| 5.297449121482710410e+00|                        | 218|17.8061800| 1.089090300e+00| 0.70000|Ruprecht_60      | 6132.09030000|126.31104403898|-47.05157530185
126.04198493451|-47.04933377712|5516415725369251840| 7.97344719519846035e-02|-3.787028956233859933e+00| 5.143198490837810333e+00|                        | 231|17.7353400| 1.084623300e+00| 0.70000|Ruprecht_60      |              |126.04200886470|-47.04935592144
123.17108591060|-47.04814116151|5519310159675206528| 2.84878402161510014e+00|-6.838127923245560069e+00| 9.519982309709780210e+00|                        | 221|17.2971150| 2.951231000e+00| 0.70000|Pozzo_1          | 3126.18630000|123.17112911969|-47.04818215031
123.86617573810|-47.04758575892|5516330036489135872| 2.73129992176786018e+00|-6.406978522954100086e+00| 8.971968569538660176e+00|                        | 220|16.7934910| 2.849784900e+00| 0.70000|Pozzo_1          | 3429.49800000|123.86621622240|-47.04762438822
126.10127594809|-47.04669896712|5516506405027481472| 2.05193958340923993e-01|-4.078036872139380264e+00| 5.463855291468989961e+00|                        | 220|14.9699140| 1.628567700e+00| 0.70000|Ruprecht_60      | 4793.82000000|126.10130171588|-47.04672249205
129.77641721350|-47.04422946373|5521563471324598528| 1.58328797193407006e-01|-3.704180713315639917e+00| 3.576184611966419791e+00|                        | 263|15.2863500| 1.353489900e+00| 0.90000|FSR_1441         | 8508.40900000|129.77644061792|-47.04424486119
126.35967239302|-47.04347009696|5516495650429600256| 1.84175919280811007e+00|-5.903037763545070149e+00| 6.817150292462650363e+00|                        | 208|15.6490490| 1.932645800e+00| 0.70000|Gulliver_9       | 5293.33450000|126.35970969013|-47.04349944858
129.67362335978|-47.03779644955|5521564227238761984| 1.48825549061350010e-01|-3.856419644048759920e+00| 3.501320321489480136e+00| 124.8249585136969983523| 257|14.4707570| 2.103114100e+00| 0.80000|FSR_1441         | 4265.67040000|129.67364772317|-47.03781152467
122.64840660786|-47.03021902734|5519277444910419328| 2.82028146693004000e+00|-6.694932399722040017e+00| 9.794468635519530508e+00|                        | 189|17.5771600| 3.060999000e+00| 1.00000|Pozzo_1          | 3235.03150000|122.64844889791|-47.03026119796
122.64432199092|-47.02974568132|5519277410540851584| 2.99485532752503980e+00|-6.571149260122830071e+00| 1.008167793559830017e+01|                        | 200|17.1322960| 2.883287400e+00| 0.80000|Pozzo_1          | 3151.48070000|122.64436349869|-47.02978908854
122.28536522843|-47.02793432012|5519286275351605120| 2.91787084444854994e+00|-6.641766157517779767e+00| 9.927448860003989850e+00|  12.2540721406491002199| 225|10.7161730| 5.557890000e-01| 1.00000|Pozzo_1          | 6863.53370000|122.28540718085|-47.02797706330
120.51793905062|-47.02123607404|5517999919770730240| 2.94243446514051010e+00|-6.479955294771239771e+00| 1.006989266000880079e+01|                        | 243|17.6593690| 3.164116000e+00| 0.80000|Pozzo_1          | 3024.55440000|120.51797997583|-47.02127943052
122.97569772104|-47.01667257349|5519324212808008704| 2.70067998745478022e+00|-6.500734700947029765e+00| 9.351118906907339934e+00|                        | 241|16.7452470| 2.821493100e+00| 0.70000|Pozzo_1          | 3422.71120000|122.97573877397|-47.01671283525
128.55764345145|-47.00519011329|5521538178250234368| 1.80443877924434992e+00|-6.288309771176230356e+00| 6.335202604505010271e+00|                        | 236|17.5784840| 2.759622600e+00| 0.90000|Gulliver_9       | 3534.88800000|128.55768315435|-47.00521738985
122.50059706750|-47.00216447397|5519275383316370560| 2.93924476470137996e+00|-6.511171783508020283e+00| 9.774202484650510669e+00|                        | 213|17.0390800| 2.969024700e+00| 1.00000|Pozzo_1          | 3262.49850000|122.50063817518|-47.00220655734
132.40510216961|-47.00174072136|5329610490830189312| 4.62479652902072991e-01|-5.293546014483990092e+00| 4.563145502856500002e+00|                        | 243|13.4834400| 4.923715600e-01| 0.70000|Ruprecht_71      | 7049.20560000|132.40513558965|-47.00176036823
126.53954830039|-46.99245401077|5516501109319531904| 2.13420205575221988e+00|-6.504677480044679605e+00| 7.295164604322899926e+00|                        | 212|15.1644820| 1.747664500e+00| 1.00000|Gulliver_9       | 5349.72750000|126.53958935960|-46.99248542050
126.18651568642|-46.98728868318|5516507053554288640| 2.11916068954875003e+00|-6.348182266624239567e+00| 7.196157474575800350e+00|                        | 252|15.5808510| 1.943273500e+00| 1.00000|Gulliver_9       | 5246.58540000|126.18655575392|-46.98731966663
121.70829793098|-46.98183563722|5519457391149826560| 2.68684087275175987e+00|-6.460048307719880256e+00| 9.206819142612939544e+00|                        | 229|17.7779310| 3.214937200e+00| 0.70000|Pozzo_1          | 3082.49020000|121.70833870038|-46.98187527768
132.44968528421|-46.98072654611|5329607707690875904| 4.17449597402190009e-01|-4.994367201636720210e+00| 4.744299070776709648e+00|                        | 239|16.7398870| 1.248973800e+00| 0.70000|Ruprecht_71      | 5830.90530000|132.44971680303|-46.98074697295
122.21293908348|-46.97498109487|5519289715632583808| 3.01820433700711988e+00|-6.598001856442119895e+00| 9.500961744338830783e+00|  24.4488431765761013992| 183|10.7577505| 7.851248000e-01| 1.00000|Pozzo_1          | 6388.65700000|122.21298071817|-46.97502200178
123.38066789273|-46.97194977407|5519316099611234688| 2.78539725520524994e+00|-6.372300988752930273e+00| 9.193650675646020787e+00|                        | 210|12.3377680| 1.089587200e+00| 0.70000|Pozzo_1          | 6034.65770000|123.38070810093|-46.97198935784
126.89899491152|-46.97137452364|5515771278430174848| 1.92998950346254006e+00|-6.291195008794449706e+00| 6.849812040060469620e+00|                        | 231|15.7844510| 1.911655400e+00| 1.00000|Gulliver_9       | 5078.65300000|126.89903460752|-46.97140401588
120.78714662498|-46.97135789581|5518021291528804864| 2.67975171260109990e+00|-5.858008310960589604e+00| 9.847069214521809499e+00|                        | 249|13.3870780| 1.354511300e+00| 0.70000|Pozzo_1          | 5657.41260000|120.78718358766|-46.97140029291
126.77861833175|-46.96754424017|5516499052043922688| 2.10012651510163995e+00|-5.681024439323640429e+00| 6.920903326475499995e+00|                        | 211|17.4097580| 2.758152000e+00| 0.80000|Gulliver_9       | 3423.73580000|126.77865417514|-46.96757403850
122.93561749537|-46.96429939412|5519325381039065600| 2.72996751414085992e+00|-6.476431769066190114e+00| 8.926756379556820775e+00|                        | 255|14.6749630| 1.862714800e+00| 0.80000|Pozzo_1          | 5631.25540000|122.93565835477|-46.96433782876
127.47073779904|-46.96136097534|5515761107948239360| 2.01156726097533989e+00|-5.694192786158899899e+00| 6.811348115479630039e+00|                        | 285|17.3224500| 2.901695300e+00| 1.00000|Gulliver_9       |              |127.47077372136|-46.96139030197
132.57232223933|-46.95969401811|5329608635403934464| 5.41927701545794949e-01|-5.142723004358050076e+00| 4.660546868310619928e+00|                        | 274|14.1763990| 7.796860000e-01| 0.90000|Ruprecht_71      | 5968.23300000|132.57235468164|-46.95971408435
121.62155601589|-46.95656990288|5519463537246938752| 2.88884142911867015e+00|-6.239302552255449719e+00| 9.781631671170080367e+00|                        | 221|17.1360950| 3.073360400e+00| 1.00000|Pozzo_1          | 3100.99340000|121.62159537357|-46.95661201823
132.41118868961|-46.95558076547|5329610903146481152| 4.29940410138044016e-01|-5.101594732001670351e+00| 4.622791169733229566e+00|                        | 231|15.7494430| 1.074856800e+00| 0.80000|Ruprecht_71      | 5788.98540000|132.41122086999|-46.95560066915
126.06887696325|-46.95547558906|5516510665634971136| 2.72142306245828025e-01|-3.610891106485520030e+00| 5.366059996680729860e+00|                        | 226|16.0632550| 9.075956300e-01| 0.70000|Ruprecht_60      | 5781.64200000|126.06889974037|-46.95549869292
127.10209033432|-46.95512363603|5515769182486803968| 1.88170116678184995e+00|-6.018034788171459759e+00| 6.402427880760219736e+00|                        | 260| 8.1502285|-2.019596100e-02| 1.00000|Gulliver_9       |10080.50300000|127.10212829521|-46.95515120203
122.13932565100|-46.95500162737|5519290398523306112| 2.96712382043005984e+00|-5.950824382371339816e+00| 9.229272056850419403e+00|                        | 184|17.7356780| 3.266756000e+00| 0.80000|Pozzo_1          | 3022.20200000|122.13936318785|-46.95504136451
120.83051699170|-46.95494701939|5518020947931444992| 2.82933041048966016e+00|-6.622974144333589663e+00| 9.307865453068309591e+00|                        | 284|15.7580800| 2.420214700e+00| 0.80000|Pozzo_1          | 3847.38620000|120.83055876833|-46.95498709491
